Gene_Name	01OV007	01OV007_NM	01OV008_NM	01OV010_NM	01OV013_NM	01OV017	01OV017_NM	01OV018	01OV019_NM	01OV023	01OV023_NM	01OV024_NM	01OV026	01OV029	01OV029_NM	01OV030	01OV039	01OV039_NM	01OV041	02OV001_NM	02OV005	02OV006	02OV008	02OV015	02OV022	02OV023	02OV032	04OV001	04OV004	04OV005	04OV008	04OV011	04OV012	04OV013	04OV017	04OV018	04OV021	04OV023	04OV024	04OV027	04OV028	11OV002_NM	11OV010_NM	14OV011	14OV011_NM	14OV029_NM	15OV001	15OV001_NM	17OV001	17OV001_NM	17OV002	17OV002_NM	17OV003_NM	17OV004_NM	17OV005_NM	17OV014	17OV015	17OV018	17OV026
GPX4	185610000.0	712340000.0	0.0	0.0	672300000.0	173000000.0	0.0	333180000.0	247570000.0	198970000.0	0.0	587710000.0	250830000.0	182330000.0	0.0	425700000.0	532800000.0	141110000.0	284360000.0	179760000.0	259110000.0	248020000.0	203770000.0	0.0	427660000.0	246240000.0	293380000.0	289570000.0	1269100000.0	252170000.0	0.0	366330000.0	435150000.0	181130000.0	323170000.0	216070000.0	185930000.0	221430000.0	163230000.0	160490000.0	208840000.0	157650000.0	155610000.0	184020000.0	538500000.0	0.0	0.0	0.0	170430000.0	162200000.0	214410000.0	0.0	0.0	0.0	202560000.0	0.0	160580000.0	250050000.0	414680000.0
CFHR2	0.0	0.0	0.0	0.0	0.0	75659000.0	0.0	98021000.0	169960000.0	228020000.0	154720000.0	316480000.0	85693000.0	0.0	161950000.0	0.0	0.0	0.0	100560000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76722000.0	53336000.0	0.0	149670000.0	0.0	0.0	0.0	0.0	66251000.0	75819000.0	84578000.0	0.0	54338000.0	62138000.0	0.0	0.0	107220000.0	0.0	537620000.0	176710000.0	0.0	89816000.0	92684000.0	0.0	0.0	141750000.0	0.0	0.0	105260000.0	0.0	0.0	0.0
HSD17B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213530000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRP14	485580000.0	0.0	0.0	220300000.0	0.0	661100000.0	0.0	1054900000.0	873100000.0	560810000.0	452720000.0	304720000.0	589420000.0	1061800000.0	702020000.0	948880000.0	1395500000.0	426390000.0	869950000.0	407750000.0	803030000.0	1539400000.0	1436300000.0	1942800000.0	1660500000.0	0.0	634740000.0	899000000.0	853200000.0	1324100000.0	908920000.0	746440000.0	466560000.0	838790000.0	1128300000.0	1223200000.0	1058600000.0	1258400000.0	2107300000.0	1319300000.0	923890000.0	482120000.0	0.0	1683700000.0	399910000.0	347330000.0	458430000.0	522910000.0	744340000.0	1055100000.0	927890000.0	0.0	0.0	0.0	0.0	736830000.0	779430000.0	1500400000.0	1276400000.0
NUP62	144050000.0	0.0	0.0	0.0	135540000.0	148970000.0	0.0	146670000.0	177460000.0	189680000.0	126570000.0	0.0	186750000.0	266250000.0	136430000.0	248230000.0	193360000.0	80268000.0	311260000.0	116090000.0	270180000.0	186120000.0	184540000.0	193580000.0	135450000.0	311960000.0	524010000.0	201570000.0	168470000.0	251260000.0	259690000.0	229410000.0	168960000.0	178120000.0	323100000.0	244290000.0	269140000.0	211490000.0	213740000.0	304190000.0	188220000.0	113590000.0	88671000.0	221330000.0	160900000.0	94641000.0	242400000.0	155490000.0	214080000.0	221780000.0	173740000.0	0.0	148130000.0	0.0	0.0	252630000.0	235570000.0	436290000.0	171650000.0
HPCAL1	205090000.0	0.0	0.0	0.0	274200000.0	227990000.0	47332000.0	205970000.0	151280000.0	106510000.0	116130000.0	102270000.0	131210000.0	317180000.0	260430000.0	200630000.0	89110000.0	299220000.0	145950000.0	236190000.0	158440000.0	216730000.0	289330000.0	284080000.0	197240000.0	461600000.0	213810000.0	132350000.0	137360000.0	170280000.0	166070000.0	215900000.0	230400000.0	183570000.0	84984000.0	106870000.0	162500000.0	146370000.0	113930000.0	210390000.0	107860000.0	209630000.0	176600000.0	153680000.0	0.0	219450000.0	197420000.0	299610000.0	271070000.0	273570000.0	160190000.0	160390000.0	0.0	0.0	282640000.0	0.0	153520000.0	158710000.0	122570000.0
HPCA	205090000.0	0.0	0.0	0.0	274200000.0	227990000.0	47332000.0	205970000.0	151280000.0	106510000.0	116130000.0	102270000.0	131210000.0	317180000.0	260430000.0	200630000.0	89110000.0	299220000.0	145950000.0	236190000.0	158440000.0	216730000.0	289330000.0	284080000.0	197240000.0	461600000.0	213810000.0	132350000.0	137360000.0	170280000.0	166070000.0	215900000.0	230400000.0	183570000.0	84984000.0	106870000.0	162500000.0	146370000.0	113930000.0	210390000.0	107860000.0	209630000.0	176600000.0	153680000.0	0.0	219450000.0	197420000.0	299610000.0	271070000.0	273570000.0	160190000.0	160390000.0	0.0	0.0	282640000.0	0.0	153520000.0	158710000.0	122570000.0
FDFT1	0.0	0.0	0.0	0.0	103590000.0	83282000.0	0.0	0.0	0.0	0.0	0.0	0.0	171470000.0	85391000.0	0.0	0.0	60425000.0	0.0	0.0	0.0	0.0	0.0	0.0	46699000.0	78622000.0	0.0	0.0	116810000.0	47781000.0	0.0	0.0	0.0	0.0	90239000.0	146520000.0	72423000.0	0.0	81476000.0	66435000.0	0.0	0.0	0.0	0.0	56904000.0	0.0	0.0	0.0	0.0	226750000.0	0.0	167080000.0	0.0	0.0	0.0	0.0	107220000.0	0.0	0.0	0.0
TAGLN2	16048000000.0	3738600000.0	5744100000.0	1591000000.0	7333300000.0	14092000000.0	10126000000.0	14898000000.0	10917000000.0	17662000000.0	11649000000.0	8127700000.0	14239000000.0	17437000000.0	9550200000.0	9421200000.0	8627400000.0	8012500000.0	12696000000.0	8133000000.0	26329000000.0	15422000000.0	9843000000.0	10554000000.0	17943000000.0	7324200000.0	10238000000.0	19558000000.0	15369000000.0	18921000000.0	7973700000.0	10115000000.0	19031000000.0	12883000000.0	23362000000.0	14130000000.0	16051000000.0	14879000000.0	11097000000.0	11683000000.0	22452000000.0	7891100000.0	5164000000.0	22834000000.0	6409700000.0	7977300000.0	11648000000.0	11468000000.0	11494000000.0	18330000000.0	15527000000.0	2216000000.0	5319800000.0	9408300000.0	4450400000.0	12441000000.0	12640000000.0	16852000000.0	12189000000.0
TALDO1	3627000000.0	2073000000.0	4891600000.0	1548100000.0	7193400000.0	5649800000.0	4391300000.0	4579300000.0	6525300000.0	3119500000.0	4694200000.0	3380000000.0	5277000000.0	7541200000.0	6325300000.0	9962600000.0	5189400000.0	4324900000.0	5121100000.0	3854400000.0	3784700000.0	6283300000.0	4326300000.0	3555100000.0	5737600000.0	7071600000.0	7247900000.0	3886500000.0	3262400000.0	4585800000.0	3154300000.0	3965300000.0	3402000000.0	3759600000.0	5389200000.0	4092400000.0	4920100000.0	5339700000.0	3628200000.0	5251200000.0	4192300000.0	5339300000.0	3501000000.0	5177000000.0	3863300000.0	3156800000.0	3818800000.0	4303500000.0	4827500000.0	7703900000.0	7081200000.0	2214400000.0	4253400000.0	2779900000.0	4333000000.0	3650100000.0	4599700000.0	4443400000.0	6119500000.0
SNCA	300100000.0	2177700000.0	4706000000.0	0.0	683890000.0	88536000.0	234910000.0	95202000.0	231460000.0	0.0	368850000.0	1231400000.0	99925000.0	55096000.0	444560000.0	126230000.0	416660000.0	662520000.0	131070000.0	829380000.0	142850000.0	86776000.0	0.0	82476000.0	0.0	0.0	111710000.0	98331000.0	14158000.0	185340000.0	619360000.0	116420000.0	138150000.0	72401000.0	53705000.0	216710000.0	53965000.0	0.0	78454000.0	105620000.0	66171000.0	2116000000.0	341160000.0	110040000.0	1921600000.0	550120000.0	79231000.0	338870000.0	205100000.0	379680000.0	75706000.0	1444100000.0	1284700000.0	0.0	545800000.0	0.0	130640000.0	180200000.0	0.0
ETFB	1093200000.0	438220000.0	462740000.0	1733000000.0	2583600000.0	1402600000.0	682470000.0	1178100000.0	697430000.0	714340000.0	1164800000.0	429730000.0	615010000.0	1239100000.0	899430000.0	1080400000.0	661340000.0	726960000.0	2992800000.0	702400000.0	877700000.0	1211100000.0	1254300000.0	992600000.0	1680700000.0	884930000.0	1946400000.0	582580000.0	1335200000.0	956500000.0	812230000.0	2173800000.0	939360000.0	1286700000.0	998250000.0	1722500000.0	1370600000.0	2657200000.0	921660000.0	1333400000.0	897050000.0	643950000.0	746390000.0	990100000.0	3114600000.0	210090000.0	258410000.0	597560000.0	730520000.0	739090000.0	1688100000.0	357600000.0	838500000.0	0.0	1352300000.0	905450000.0	721320000.0	1464800000.0	858570000.0
RBMX	767160000.0	64284000.0	170500000.0	0.0	0.0	1197700000.0	0.0	846410000.0	505850000.0	714160000.0	341150000.0	218610000.0	725620000.0	854900000.0	445850000.0	831430000.0	959300000.0	560570000.0	1304500000.0	216460000.0	803920000.0	1150300000.0	860160000.0	952750000.0	537720000.0	0.0	204520000.0	790690000.0	867250000.0	888860000.0	366120000.0	917060000.0	601020000.0	899010000.0	880100000.0	672970000.0	450810000.0	648600000.0	511740000.0	845930000.0	667950000.0	181150000.0	179550000.0	1044000000.0	369620000.0	210150000.0	336500000.0	398020000.0	769920000.0	598600000.0	576960000.0	0.0	0.0	264220000.0	150560000.0	566620000.0	529170000.0	410240000.0	983610000.0
RBMXL2	767160000.0	64284000.0	170500000.0	0.0	0.0	1197700000.0	0.0	846410000.0	505850000.0	714160000.0	341150000.0	218610000.0	725620000.0	854900000.0	445850000.0	831430000.0	959300000.0	560570000.0	1304500000.0	216460000.0	803920000.0	1150300000.0	860160000.0	952750000.0	537720000.0	0.0	204520000.0	790690000.0	867250000.0	888860000.0	366120000.0	917060000.0	601020000.0	899010000.0	880100000.0	672970000.0	450810000.0	648600000.0	511740000.0	845930000.0	667950000.0	181150000.0	179550000.0	1044000000.0	369620000.0	210150000.0	336500000.0	398020000.0	769920000.0	598600000.0	576960000.0	0.0	0.0	264220000.0	150560000.0	566620000.0	529170000.0	410240000.0	983610000.0
RBMXL3	767160000.0	64284000.0	170500000.0	0.0	0.0	1197700000.0	0.0	846410000.0	505850000.0	714160000.0	341150000.0	218610000.0	725620000.0	854900000.0	445850000.0	831430000.0	959300000.0	560570000.0	1304500000.0	216460000.0	803920000.0	1150300000.0	860160000.0	952750000.0	537720000.0	0.0	204520000.0	790690000.0	867250000.0	888860000.0	366120000.0	917060000.0	601020000.0	899010000.0	880100000.0	672970000.0	450810000.0	648600000.0	511740000.0	845930000.0	667950000.0	181150000.0	179550000.0	1044000000.0	369620000.0	210150000.0	336500000.0	398020000.0	769920000.0	598600000.0	576960000.0	0.0	0.0	264220000.0	150560000.0	566620000.0	529170000.0	410240000.0	983610000.0
COIL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12758000.0	0.0
GGCX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14056000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIPA	69496000.0	0.0	0.0	0.0	0.0	43398000.0	0.0	63003000.0	0.0	0.0	0.0	0.0	0.0	186020000.0	0.0	0.0	115440000.0	0.0	115130000.0	0.0	84471000.0	155130000.0	42295000.0	0.0	65992000.0	115420000.0	110760000.0	0.0	54889000.0	75201000.0	0.0	0.0	70022000.0	0.0	61547000.0	58617000.0	0.0	47984000.0	0.0	80846000.0	88984000.0	0.0	0.0	59548000.0	89493000.0	0.0	71676000.0	0.0	93578000.0	0.0	77994000.0	0.0	0.0	0.0	0.0	0.0	67229000.0	0.0	88084000.0
ATP6V1A	1578000000.0	55265000.0	492990000.0	246990000.0	222110000.0	1511300000.0	748270000.0	1746500000.0	1210500000.0	1559300000.0	1162000000.0	1124100000.0	1961600000.0	3224000000.0	811770000.0	2615400000.0	1977900000.0	552620000.0	1755300000.0	1050800000.0	2216600000.0	2120200000.0	2885800000.0	1985100000.0	957300000.0	1807400000.0	2360300000.0	2413800000.0	2616000000.0	1723800000.0	1529300000.0	3488700000.0	2043100000.0	1657600000.0	1886500000.0	1681000000.0	1661000000.0	2325400000.0	1525900000.0	2169200000.0	1625600000.0	897070000.0	651790000.0	1621100000.0	762850000.0	1191500000.0	1743100000.0	977250000.0	1870900000.0	1495200000.0	3063800000.0	424170000.0	338240000.0	1017600000.0	267400000.0	2527200000.0	1643400000.0	1508300000.0	2398700000.0
HSPA9	7557300000.0	2407800000.0	2078500000.0	4996700000.0	4100800000.0	10854000000.0	3877200000.0	5074200000.0	5011800000.0	8679800000.0	4527900000.0	2825900000.0	5869600000.0	9597200000.0	3128000000.0	4495100000.0	10865000000.0	3047800000.0	8096500000.0	6751000000.0	6367600000.0	15649000000.0	15793000000.0	7119300000.0	12191000000.0	10109000000.0	5247000000.0	12346000000.0	8899200000.0	5893300000.0	5759200000.0	11063000000.0	6147000000.0	9661000000.0	18371000000.0	13623000000.0	6326200000.0	13499000000.0	6367100000.0	7523400000.0	4769300000.0	4238500000.0	3313200000.0	4959400000.0	6593200000.0	2745700000.0	3746600000.0	3473400000.0	15584000000.0	11038000000.0	10808000000.0	1328800000.0	3521900000.0	2188400000.0	4132800000.0	6927000000.0	2995600000.0	8188900000.0	6274300000.0
EIF4A3	962010000.0	0.0	275980000.0	0.0	182060000.0	2089100000.0	864550000.0	1478500000.0	1378100000.0	1760100000.0	211480000.0	110420000.0	1790700000.0	1944000000.0	619900000.0	1224300000.0	2127900000.0	527850000.0	1542200000.0	502230000.0	1968100000.0	1638500000.0	1612900000.0	2285400000.0	958230000.0	1169100000.0	903420000.0	1673800000.0	2407700000.0	1393200000.0	1131300000.0	2117500000.0	1409100000.0	1320800000.0	2437900000.0	1328600000.0	2328200000.0	1943500000.0	2331800000.0	1875600000.0	1337300000.0	406480000.0	616760000.0	2188200000.0	434660000.0	300080000.0	639700000.0	449200000.0	1223600000.0	1754200000.0	1354400000.0	0.0	353690000.0	241450000.0	567480000.0	1488100000.0	1053200000.0	1556300000.0	1600900000.0
CDKN1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2199200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3640500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS19	2559500000.0	522910000.0	0.0	543790000.0	1024400000.0	2096000000.0	1126700000.0	2614500000.0	912680000.0	1856300000.0	821190000.0	815880000.0	2226300000.0	3122200000.0	1729200000.0	2545100000.0	2368600000.0	1677100000.0	3040400000.0	1179900000.0	2646400000.0	2381100000.0	2997500000.0	3487400000.0	2801200000.0	847850000.0	1846000000.0	2291700000.0	2874000000.0	2411800000.0	1814600000.0	3367100000.0	2037300000.0	2254100000.0	2869400000.0	2502900000.0	2373800000.0	2894700000.0	3039900000.0	3009000000.0	3136600000.0	1238000000.0	732060000.0	2581100000.0	1126300000.0	1103700000.0	1617900000.0	1018300000.0	1317700000.0	1578100000.0	2770900000.0	549010000.0	850320000.0	940300000.0	643080000.0	2057000000.0	2764600000.0	1037900000.0	2240300000.0
RPL3	1832500000.0	368900000.0	343370000.0	0.0	0.0	2591700000.0	982480000.0	2005200000.0	1111000000.0	1550500000.0	978280000.0	741720000.0	2014800000.0	2434000000.0	986870000.0	2142300000.0	3756100000.0	1017300000.0	2176200000.0	1138700000.0	2790100000.0	2438900000.0	5877100000.0	3134200000.0	2025400000.0	2347400000.0	2113100000.0	1727300000.0	2445200000.0	2184100000.0	1785900000.0	3748200000.0	1650100000.0	2077300000.0	4684800000.0	1852400000.0	2198300000.0	3270800000.0	3111600000.0	2299500000.0	1922100000.0	907310000.0	758350000.0	2131500000.0	1189300000.0	0.0	1046700000.0	1221200000.0	1653800000.0	1746800000.0	1947700000.0	0.0	1139900000.0	0.0	0.0	2431400000.0	1803100000.0	2541200000.0	2147600000.0
COL15A1	133240000.0	1599800000.0	875350000.0	677180000.0	890720000.0	597700000.0	617310000.0	819170000.0	1747100000.0	712780000.0	964820000.0	1254400000.0	67551000.0	265180000.0	934200000.0	254400000.0	174800000.0	815320000.0	271480000.0	704360000.0	598820000.0	428630000.0	0.0	487400000.0	417860000.0	326710000.0	107820000.0	0.0	268240000.0	153210000.0	182400000.0	0.0	528990000.0	157390000.0	0.0	339040000.0	257160000.0	236180000.0	666310000.0	183610000.0	0.0	271060000.0	1247700000.0	122590000.0	2111200000.0	1336800000.0	398420000.0	1391800000.0	723130000.0	358180000.0	188650000.0	518800000.0	1362100000.0	1373200000.0	981250000.0	286410000.0	498870000.0	242320000.0	143440000.0
COL18A1	1710900000.0	2724800000.0	1116800000.0	807770000.0	2478800000.0	1433100000.0	2967700000.0	2117600000.0	3788300000.0	4539000000.0	2119300000.0	2411200000.0	1151400000.0	1188200000.0	3370200000.0	982660000.0	1070400000.0	3439900000.0	989730000.0	1938100000.0	1694000000.0	579810000.0	751340000.0	1600700000.0	1538200000.0	2338500000.0	837180000.0	704920000.0	715610000.0	1482400000.0	1609100000.0	540710000.0	945990000.0	1441500000.0	1323000000.0	839150000.0	982760000.0	797960000.0	1570400000.0	531220000.0	1481200000.0	1503700000.0	2395300000.0	1492200000.0	1300200000.0	2142200000.0	2651300000.0	2461600000.0	1305900000.0	2078000000.0	1329700000.0	606340000.0	1900400000.0	1456400000.0	1148300000.0	1030500000.0	2576300000.0	1039900000.0	1200800000.0
MPV17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283230000.0	104520000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117430000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDOST	1878400000.0	551200000.0	1678900000.0	543720000.0	814290000.0	2036500000.0	1498200000.0	2054200000.0	1386000000.0	2100800000.0	1461100000.0	1266800000.0	2524200000.0	2060900000.0	1130400000.0	3435400000.0	2039200000.0	2182000000.0	2434600000.0	1830500000.0	2351000000.0	1889100000.0	2885400000.0	2964500000.0	2475100000.0	1776400000.0	2940400000.0	2793700000.0	1382900000.0	2577100000.0	1878800000.0	2199300000.0	2413200000.0	2503300000.0	3499700000.0	1994300000.0	1798500000.0	2281000000.0	1551800000.0	2395600000.0	2028200000.0	1135600000.0	1259700000.0	2336300000.0	1165400000.0	1069700000.0	2019400000.0	1360300000.0	2399800000.0	1634600000.0	2899000000.0	1154000000.0	1522700000.0	849680000.0	850730000.0	3827700000.0	2262100000.0	2793400000.0	2261100000.0
ANP32A	2462800000.0	372060000.0	0.0	0.0	339120000.0	4310400000.0	1019200000.0	3043100000.0	1659600000.0	2219300000.0	998210000.0	893470000.0	3636300000.0	4398200000.0	1362900000.0	2235100000.0	6798300000.0	0.0	4142900000.0	1165900000.0	6816300000.0	4868900000.0	5667900000.0	4470200000.0	2724100000.0	3909100000.0	1786700000.0	2052900000.0	5780900000.0	3271500000.0	2892700000.0	4741600000.0	2665000000.0	3715900000.0	4438100000.0	4972500000.0	2236600000.0	3800800000.0	8543300000.0	5232000000.0	1731500000.0	815750000.0	1243000000.0	2631100000.0	1663400000.0	686570000.0	1292000000.0	1784700000.0	1942700000.0	2047100000.0	3216300000.0	0.0	353500000.0	398650000.0	334390000.0	1121000000.0	1856500000.0	2804300000.0	3583500000.0
ANP32D	2462800000.0	372060000.0	0.0	0.0	339120000.0	4310400000.0	1019200000.0	3043100000.0	1659600000.0	2219300000.0	998210000.0	893470000.0	3636300000.0	4398200000.0	1362900000.0	2235100000.0	6798300000.0	0.0	4142900000.0	1165900000.0	6816300000.0	4868900000.0	5667900000.0	4470200000.0	2724100000.0	3909100000.0	1786700000.0	2052900000.0	5780900000.0	3271500000.0	2892700000.0	4741600000.0	2665000000.0	3715900000.0	4438100000.0	4972500000.0	2236600000.0	3800800000.0	8543300000.0	5232000000.0	1731500000.0	815750000.0	1243000000.0	2631100000.0	1663400000.0	686570000.0	1292000000.0	1784700000.0	1942700000.0	2047100000.0	3216300000.0	0.0	353500000.0	398650000.0	334390000.0	1121000000.0	1856500000.0	2804300000.0	3583500000.0
ANP32C	2462800000.0	372060000.0	0.0	0.0	339120000.0	4310400000.0	1019200000.0	3043100000.0	1659600000.0	2219300000.0	998210000.0	893470000.0	3636300000.0	4398200000.0	1362900000.0	2235100000.0	6798300000.0	0.0	4142900000.0	1165900000.0	6816300000.0	4868900000.0	5667900000.0	4470200000.0	2724100000.0	3909100000.0	1786700000.0	2052900000.0	5780900000.0	3271500000.0	2892700000.0	4741600000.0	2665000000.0	3715900000.0	4438100000.0	4972500000.0	2236600000.0	3800800000.0	8543300000.0	5232000000.0	1731500000.0	815750000.0	1243000000.0	2631100000.0	1663400000.0	686570000.0	1292000000.0	1784700000.0	1942700000.0	2047100000.0	3216300000.0	0.0	353500000.0	398650000.0	334390000.0	1121000000.0	1856500000.0	2804300000.0	3583500000.0
FEN1	227620000.0	0.0	0.0	0.0	0.0	1016800000.0	0.0	494450000.0	115990000.0	419700000.0	0.0	0.0	515710000.0	707520000.0	69306000.0	176640000.0	691460000.0	0.0	446460000.0	188070000.0	720100000.0	227750000.0	657450000.0	781850000.0	238700000.0	430070000.0	159000000.0	250280000.0	1704600000.0	345030000.0	319880000.0	134950000.0	321220000.0	348280000.0	371400000.0	294520000.0	431990000.0	433490000.0	554050000.0	543740000.0	217050000.0	0.0	0.0	247960000.0	0.0	0.0	263220000.0	93081000.0	363830000.0	378740000.0	361670000.0	0.0	0.0	0.0	0.0	174610000.0	102660000.0	514710000.0	422130000.0
CUX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14193000.0	0.0
MMP12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179170000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113710000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPG	5055600000.0	777820000.0	2051900000.0	616410000.0	1352600000.0	5565100000.0	3046500000.0	3638000000.0	2503800000.0	5099900000.0	2583400000.0	1349400000.0	5811800000.0	10130000000.0	2473700000.0	5771500000.0	3895800000.0	2893000000.0	3585900000.0	2704400000.0	4238500000.0	5965300000.0	3175200000.0	3838400000.0	6430900000.0	2261600000.0	5556200000.0	3310900000.0	8292800000.0	7950400000.0	3725400000.0	5898000000.0	5797600000.0	4207200000.0	2685300000.0	3739500000.0	6450900000.0	3847300000.0	2182400000.0	6204600000.0	4910400000.0	1503300000.0	1821600000.0	4368500000.0	1942600000.0	1621500000.0	3370900000.0	1342200000.0	4668200000.0	4134000000.0	1225900000.0	864730000.0	1184100000.0	2677400000.0	2971800000.0	4879200000.0	4304900000.0	4223300000.0	5635100000.0
CAP2	147820000.0	0.0	0.0	6284900000.0	0.0	153710000.0	254500000.0	162300000.0	955740000.0	61797000.0	257990000.0	0.0	143640000.0	0.0	655650000.0	55055000.0	121690000.0	567340000.0	378270000.0	910230000.0	98913000.0	121240000.0	70009000.0	189400000.0	98572000.0	110390000.0	104130000.0	111590000.0	60431000.0	169140000.0	302610000.0	129020000.0	170090000.0	166940000.0	122140000.0	59542000.0	211000000.0	91334000.0	940120000.0	134410000.0	65825000.0	1010200000.0	986730000.0	75418000.0	188840000.0	781460000.0	0.0	917260000.0	86365000.0	699040000.0	69914000.0	0.0	216100000.0	0.0	200400000.0	0.0	145460000.0	335360000.0	121810000.0
GP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11129000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TXLNA	199850000.0	0.0	0.0	0.0	0.0	88694000.0	0.0	167420000.0	113710000.0	122380000.0	0.0	0.0	81539000.0	137260000.0	0.0	117780000.0	246120000.0	0.0	187640000.0	0.0	197460000.0	155380000.0	116050000.0	159910000.0	221480000.0	0.0	138260000.0	282460000.0	172760000.0	136670000.0	162300000.0	0.0	137650000.0	178310000.0	86849000.0	142920000.0	144440000.0	165970000.0	187840000.0	129160000.0	215340000.0	0.0	107240000.0	126690000.0	0.0	0.0	0.0	0.0	204320000.0	152060000.0	251550000.0	0.0	0.0	0.0	0.0	128390000.0	179260000.0	225370000.0	173560000.0
